FC1,FC2
-20.6355,-16.7363
-16.3918,-11.7346
-16.3356,-11.2016
-17.092,-10.5749
-18.63,-10.5734
-17.0742,-10.5094
-11.7371,-6.7576
-9.8376,-5.4431
-9.3443,-7.9097
-4.4135,-5.3135
-1.3264,-2.8733
4.6982,2.5359
6.8789,5.945
2.2471,2.8855
0.1465,0.0447
-2.2356,-1.5773
1.3823,1.207
6.469,5.4602
7.5555,7.276
8.5483,6.8419
5.7911,3.5642
1.7213,3.4117
3.8703,4.5718
7.9254,6.7944
8.9492,8.0171
11.3166,11.4898
13.4342,13.0253
11.4893,11.2486
5.7005,5.8469
-0.6198,-0.8361
-1.5026,-1.6127
-1.6043,-2.3268
-0.6123,-2.2908
2.3172,2.1514
4.7465,5.9999
4.7697,8.0986
2.3241,7.1974
0.4724,4.984
-1.0042,3.8335
-5.5744,0.9644
-12.8322,-4.4982
-13.6212,-5.1793
-13.3166,-5.1103
-15.9495,-8.4789
-16.9888,-9.6598
-16.5283,-8.6845
-12.474,-4.803
-8.5759,-0.7649
-8.5528,-0.1015
-10.2795,-2.844
-10.756,-4.805
-13.6701,-6.3284
-11.8345,-5.2892
-4.6863,-0.1874
-2.0071,4.8831
-4.1092,6.3599
-5.055,5.0244
-4.3757,5.0953
-7.5714,1.479
-10.642,-1.0434
-12.7439,-3.4093
-18.4708,-10.2749
-22.5727,-15.7342
-20.7685,-14.8497
-23.0271,-14.6841
-24.9421,-14.9247
-23.4822,-13.9465
-21.5221,-12.9679
-21.3432,-15.5204
-22.1956,-17.9789
-20.3291,-17.3435
-16.9002,-15.333
-14.7839,-11.9475
-14.6366,-11.1558
-15.677,-12.8954
-15.9987,-11.3848
-12.758,-6.5306
-7.2051,-2.1765
-2.3711,1.8026
-0.8495,3.4383
-0.8275,2.6681
-0.5242,3.5857
-1.8148,3.9409
-4.1367,1.2023
-4.4901,0.4012
-5.0314,-0.5251
-4.5102,0.0173
-6.8328,-0.7214
-6.2178,0.2276
-3.1965,1.0831
-3.269,-2.9362
-6.5291,-9.4241
-12.5706,-13.9744
-15.5184,-14.7436
-13.404,-12.0753
-13.5398,-11.8758
-14.9256,-12.4574
-11.2176,-9.914
-9.7283,-8.3078
-10.2076,-9.8574
-10.8119,-10.5631
-10.2911,-8.7374
-9.2704,-6.4116
-6.3748,-3.4607
-4.0419,-0.6972
-2.7091,2.3161
-3.4703,2.7981
-5.6379,1.4361
-5.4617,1.6055
-8.2855,-0.7561
-10.6095,-2.9301
-7.9962,-0.7917
-7.9766,-1.6218
-11.5198,-5.3583
-15.6569,-9.3449
-16.3881,-10.488
-13.4636,-7.9439
-10.9766,-4.431
-7.8333,-0.793
-6.0964,0.6263
-8.3283,-3.2356
-13.9664,-9.9098
-19.9482,-17.5524
-26.3361,-23.4761
-31.9742,-29.7749
-31.5813,-32.23
-26.9073,-25.8415
-20.2645,-17.0465
-17.2155,-14.1888
-16.6666,-12.9873
-14.2427,-11.567
-12.9126,-12.084
-13.7701,-12.3824
-15.5029,-11.837
-17.4235,-13.8855
-17.5631,-15.3405
-12.4528,-10.5454
-9.8115,-6.6567
-11.1389,-6.7052
-14.0597,-9.2533
-18.5742,-13.5823
-20.9014,-15.4739
-22.51,-16.3655
-21.0564,-15.1009
-18.3842,-12.0865
-13.3996,-7.5721
-11.6027,-7.0577
-12.3373,-6.9809
-8.3218,-2.8416
-7.5876,-3.0144
-13.5406,-7.6244
-13.1811,-7.6404
-8.9152,-4.2187
-8.6496,-3.4846
-9.6029,-3.6568
-6.4316,0.1083
-1.823,2.9984
1.2231,4.1697
1.394,6.4035
2.315,10.4189
1.3608,9.3405
-0.0623,7.5121
1.3271,9.8089
2.0287,12.3242
2.855,12.7144
1.5875,9.9482
1.6008,8.3693
3.364,9.7279
4.5021,9.3364
5.4213,7.82
5.9656,8.0224
2.5409,5.4749
0.3348,1.9586
3.6599,4.88
5.7976,7.1454
4.0289,5.3795
2.1977,3.6449
4.7413,6.9727
9.3784,11.9877
12.3903,14.6902
10.4022,11.9866
6.6637,8.3143
4.7378,5.5795
7.2807,4.8137
6.9796,4.5479
7.9907,7.0006
9.6579,7.6718
7.0434,4.5615
1.1162,-1.0178
0.6261,-3.316
1.7608,-2.7393
-0.5735,-3.5688
-1.7827,-5.0232
-0.9606,-3.7899
-2.0136,-3.8379
-5.2542,-5.7609
-5.37,-6.0903
-5.3612,-6.4511
-7.4463,-7.5932
-11.0313,-10.5166
-12.8977,-11.7836
-11.6702,-10.5191
-10.6302,-11.3483
-7.6838,-9.771
-7.9564,-8.7251
-11.323,-10.4293
-8.9084,-8.6647
-6.4628,-7.4628
-3.7361,-4.0109
-1.4472,0.4095
1.6227,2.7986
3.4736,3.8751
4.2305,4.5765
6.5495,5.9652
7.6495,6.2601
7.343,6.8361
7.4429,6.0371
7.3865,3.8319
3.2045,0.47
3.1786,0.2329
6.7465,5.4022
10.0957,11.5717
15.3197,14.0224
16.3562,11.7232
9.6738,4.2677
6.3973,2.0308
7.2142,3.6998
12.8748,8.9314
13.8478,9.1004
12.2895,8.3633
10.325,8.345
10.548,10.1392
9.7395,10.3397
8.1809,8.0714
11.1223,8.2095
11.2824,7.0976
7.0047,2.1417
2.9142,0.3106
3.5109,2.7606
2.2948,2.1791
-2.2028,-1.9024
-4.4816,-4.0776
-4.9167,-5.0028
-2.5082,-3.3656
1.9,-0.3847
3.9955,1.9086
1.7469,0.6394
-0.7206,-1.9739
4.9679,2.5376
6.4373,4.9864
6.8443,4.8728
7.5324,5.478
9.2201,7.5204
4.5013,3.4376
2.4697,-1.4266
3.8755,-0.3845
3.2498,1.97
7.2178,7.1056
11.5606,10.1161
12.4968,11.1265
13.5265,13.8554
14.0871,14.0529
12.46,13.0002
6.0828,6.979
0.362,-0.2296
0.4536,0.1244
3.67,3.0097
4.5426,3.2385
4.6023,4.0295
4.7554,4.9139
6.6268,7.7043
11.2793,12.776
14.0253,14.66
13.5521,13.0436
15.6102,14.5836
19.1683,17.4048
17.0076,15.6011
14.9093,15.0472
14.5607,15.4931
16.5557,18.0952
16.7692,17.6033
11.6075,11.8614
11.0707,12.1819
13.69,13.3149
16.8091,14.8853
16.9904,16.6743
16.5778,17.3068
9.79,8.5017
4.1583,0.9465
5.3075,2.2034
3.6126,2.9288
5.7613,5.8729
10.0972,10.4106
8.6518,8.4796
8.9875,7.2985
11.2605,8.9923
12.8768,8.4669
16.0239,9.7536
14.1394,8.9775
14.1609,10.0137
15.5259,11.2059
19.2034,14.4606
22.8183,17.6216
20.4956,16.8449
15.9228,13.7871
11.3499,8.823
8.2768,4.8588
3.391,-0.1368
0.5049,-3.3827
4.806,-0.1915
8.9193,5.3745
9.1575,6.4404
9.7703,4.0373
13.5079,6.7903
16.933,10.4183
18.0767,12.2963
14.314,8.7681
7.8013,2.5523
9.7884,5.3365
12.1193,8.808
12.606,8.6229
15.28,10.4376
18.6411,13.5333
16.8458,13.2541
13.9565,12.881
11.4734,11.1015
9.8652,9.3222
7.2256,6.3865
-2.2268,-3.612
-6.8353,-9.6417
-4.0065,-6.5778
-0.2092,-1.2327
0.838,0.2998
1.9475,0.8633
3.9316,2.2391
3.6967,1.4897
7.2739,3.5837
9.3197,5.2401
5.2406,1.4903
0.505,-2.1971
-4.6996,-6.1349
-6.2483,-6.1354
-3.8284,-4.3548
-2.2211,-5.4805
-3.489,-6.7625
-6.0385,-8.545
-3.3694,-7.015
-3.0755,-5.7663
-7.719,-9.1427
-11.6126,-12.613
-12.2566,-13.6149
-10.5576,-11.0235
-7.9839,-6.4324
-5.7853,-3.529
-3.8056,-0.8444
-3.4511,-0.1598
-7.3779,-3.569
-8.3674,-6.1972
-10.076,-10.6693
-12.4722,-13.9856
-8.5562,-10.4272
-6.2032,-7.8067
-7.6315,-9.7176
-8.6226,-10.8786
-3.8326,-5.2585
-0.1677,-1.9196
0.4035,-1.7994
1.162,-1.8357
0.4515,-2.372
3.1471,-0.596
7.6862,3.8984
9.5376,7.6739
13.9513,12.2928
18.1772,14.5365
17.4967,14.2487
10.0036,8.2735
8.1667,5.017
10.7362,7.1354
12.2742,9.8163
8.2183,5.247
3.9121,0.9899
2.1993,0.4824
-2.6389,-1.4003
-5.8523,-4.4396
-6.4097,-5.6666
-4.9047,-3.7373
-8.0248,-5.5894
-11.77,-9.4415
-11.9529,-10.4814
-15.105,-11.8655
-16.1638,-13.0938
-14.5666,-11.7286
-11.2822,-8.1138
-11.7479,-8.8115
-10.0887,-7.5406
-7.6485,-4.9886
-9.8023,-6.7179
-13.2996,-11.1973
-13.9533,-11.0829
-15.6071,-12.7186
-18.1987,-17.3547
-18.0405,-17.6473
-18.3514,-14.6904
-11.0377,-6.7963
-3.0053,-0.9336
-1.9108,-0.2274
-7.004,-2.9276
-9.5662,-4.128
-8.1286,-4.7975
-9.0977,-4.7484
-10.4731,-5.7933
-12.4111,-8.6822
-17.8495,-12.54
-18.0696,-12.7733
-9.3524,-6.0068
-5.5104,-0.8967
-6.1998,-0.4118
-3.1706,2.6981
-2.9539,2.2143
-5.3935,-0.2694
-4.6144,-0.2532
1.9146,4.3878
4.0996,6.8724
6.0344,9.669
8.2502,11.4341
4.4346,9.0427
0.4312,5.8074
-4.3849,-0.4594
-6.6388,-4.6016
-5.4865,-3.5563
-4.2093,-2.4173
-3.8386,-3.6849
-3.5306,-2.7028
-5.5354,-3.4083
-8.8842,-7.6455
-9.6708,-8.7268
-11.0826,-9.4644
-10.432,-10.0146
-13.3129,-14.19
-18.0065,-17.4282
-19.5756,-19.6356
-20.5198,-19.7495
-19.089,-18.3948
-15.4083,-15.1652
-11.9778,-11.4672
-9.735,-9.8942
-7.8673,-8.4462
-8.3121,-8.8421
-6.6008,-7.4569
-6.6707,-5.2594
-5.9911,-2.9685
-7.0618,-4.3655
-8.9142,-6.4817
-9.8292,-6.0356
-6.2445,-3.5898
-4.6286,-5.2381
-5.0443,-5.3866
-9.0225,-7.7227
-13.5634,-12.8714
-13.1357,-12.614
-14.0207,-11.388
-17.9371,-15.0373
-22.4787,-19.9681
-25.052,-22.3056
-23.313,-20.831
-18.2928,-16.8565
-13.5853,-13.1322
-17.1592,-15.4705
-20.0456,-16.7773
-19.1819,-15.4905
-20.1,-16.7666
-23.8624,-21.887
-21.1877,-19.2266
-19.0134,-16.1916
-19.3705,-15.5006
-17.0402,-13.966
-13.8039,-9.5254
-13.1303,-7.8662
-16.8632,-13.7072
-18.2211,-17.3609
-15.0792,-15.3586
-14.2812,-13.7629
-16.4835,-16.3863
-15.6234,-17.2913
-15.5449,-16.8215
-16.185,-14.6954
-14.2627,-11.1006
-9.9967,-6.9746
-7.0745,-4.2236
-3.7149,-1.5353
-2.5118,0.434
-3.6529,-0.0659
-6.8566,-3.8161
-5.9357,-3.0979
-5.4523,-0.8799
-4.4066,1.0568
-2.5796,3.0245
-8.7528,-1.7265
-15.0511,-7.0089
-14.6308,-9.0415
-15.0855,-11.8554
-19.6028,-16.3882
-22.7138,-21.0461
-26.8875,-25.5791
-26.4052,-24.1437
-23.6104,-20.771
-20.7534,-18.3986
-15.7716,-12.8702
-15.0399,-10.6544
-16.777,-11.845
-16.389,-13.1919
-16.2825,-13.8201
-14.4887,-12.3235
-15.1635,-13.3271
-18.0884,-16.0496
-16.8262,-14.7412
-13.4704,-11.4955
-9.1458,-8.1248
-6.8529,-7.0981
-7.6852,-9.5092
-6.299,-10.6705
-8.8192,-12.9884
-10.4644,-13.7126
-7.5158,-11.8118
-7.5672,-10.6612
-8.8063,-10.042
-7.7644,-9.8919
-4.7224,-8.7417
-4.7741,-9.5603
-7.6696,-13.2539
-9.7526,-16.0727
-9.9295,-16.7979
-7.7003,-15.4609
-2.1899,-11.2803
3.3203,-3.8811
1.0492,-3.2633
-5.6281,-8.3645
-8.5866,-10.3094
-9.7325,-11.0666
-8.2223,-10.4177
-2.3371,-7.3627
-2.8584,-7.1204
-7.1296,-8.5657
-8.2445,-9.1049
-4.9224,-7.7695
-3.7567,-7.1218
-2.0287,-4.8805
-0.4571,-2.2957
-0.6042,-1.9609
-4.2511,-6.5949
-8.3982,-11.7915
-11.2329,-15.2383
-15.474,-18.1541
-17.0276,-18.9762
-14.7999,-17.142
-12.8222,-14.183
-10.2197,-11.193
-6.7111,-9.3907
-5.2652,-8.4323
-6.0069,-9.1928
-6.1236,-10.3597
-6.0528,-13.4328
-8.4511,-16.0375
-10.5057,-17.7361
-10.2479,-17.9661
-6.8964,-13.0089
-7.1699,-11.4268
-8.4747,-12.1261
-7.9359,-10.7318
-8.3662,-11.369
-9.7965,-14.0065
-13.1956,-19.2066
-15.9073,-22.188
-17.7128,-22.857
-16.7685,-21.7138
-15.2305,-19.8833
-15.0676,-19.428
-12.2173,-16.9416
-12.4293,-16.6738
-17.1412,-19.4997
-17.4153,-20.1066
-12.1269,-16.4635
-8.3386,-12.4768
-9.3316,-12.9276
-8.0745,-13.4099
-1.9112,-8.4547
-1.1854,-7.0933
-1.8972,-6.4821
-1.0153,-1.8399
-2.7273,-1.479
-3.7828,-1.743
-3.6505,-1.7568
-7.8932,-4.8644
-7.9797,-4.9096
-6.8476,-5.8613
-6.4344,-7.9695
-5.1775,-6.0155
-5.3582,-3.9365
-4.4138,-3.0451
-5.8754,-3.5285
-4.1181,0.6133
-3.4231,2.4114
-4.0095,-0.2595
-3.3148,-1.2743
-4.995,-4.3829
-3.1126,-5.3665
-0.8552,-3.9752
-1.1917,-2.9902
-2.5281,-3.4116
-4.2395,-6.6143
-7.4507,-10.9419
-9.8181,-12.5819
-5.4041,-8.4407
-1.834,-5.2058
-0.2328,-4.3149
3.4933,-1.7367
5.2507,-0.0022
2.0395,0.8885
-1.6089,-0.9081
-2.8822,-3.2046
-2.624,-3.1572
-2.9596,-1.9223
-1.3887,-0.1249
4.4008,3.9538
6.6277,5.7821
4.6044,3.5476
3.0499,1.8442
0.0266,0.4221
-3.0902,-2.1875
-4.6442,-5.2031
-4.1046,-2.7501
-2.5337,1.7967
-2.8064,1.156
-3.954,-1.3596
-7.7891,-5.4691
-11.0617,-9.36
-10.3345,-10.845
-6.2325,-6.9552
-1.4116,-0.8779
3.2846,4.3245
0.0746,1.3395
-6.385,-3.7701
-8.9381,-6.8171
-9.1473,-8.4577
-9.7627,-8.6922
-8.2218,-6.0516
-3.1183,-1.1297
0.7978,3.5108
7.2137,9.9011
11.036,14.5728
12.2023,17.3071
9.775,15.729
3.3166,8.9946
-1.204,1.6042
-0.6932,-0.2237
0.0052,-0.489
2.2037,1.6205
4.5271,5.7299
6.3191,9.1516
7.4237,10.2294
5.5914,8.5889
5.9781,6.8237
6.5838,6.3087
6.0334,5.4813
4.9206,2.5602
5.7453,1.4828
5.5073,0.7176
2.2067,-0.4229
-0.4064,-1.2511
-1.1442,-1.798
1.6181,1.999
7.287,8.8276
8.2061,8.1252
8.9692,6.1103
10.7635,7.6892
10.8077,9.1117
9.4459,8.0967
6.2406,5.6755
2.8478,2.4105
1.5178,1.3332
0.813,1.6935
2.2647,4.2102
6.3104,8.8833
10.6063,10.6816
10.1213,7.605
5.1989,3.5285
2.1829,0.7957
-1.5828,-0.8121
-4.8485,-2.7636
-8.5829,-4.8716
-8.9732,-5.6981
-7.4257,-5.0554
-7.4403,-6.3188
-5.1734,-6.6757
-4.0313,-6.3137
-2.7015,-5.3268
-3.2153,-8.4336
-4.3542,-10.0404
-4.0244,-6.4286
-1.9446,-1.692
-3.8019,-4.2053
-3.284,-4.4683
0.359,-0.9187
2.4085,0.4435
2.083,-0.4128
1.0703,-0.7378
-0.7858,-2.4687
-1.4541,-4.1995
-1.7471,-4.6801
-2.665,-4.0983
-5.1139,-6.9225
-6.6248,-9.7463
-7.5727,-10.6323
-11.2702,-13.7991
-12.905,-16.5906
-12.7272,-18.4134
-8.7992,-15.8612
-7.9023,-15.1215
-7.8489,-12.4443
-6.1393,-8.9547
-4.0856,-6.715
0.8434,-1.1312
4.4603,4.4842
9.3901,7.6624
10.5078,5.6221
10.0006,4.3944
8.8998,3.2915
12.5805,6.9701
12.761,7.2108
12.9103,7.6703
16.4974,11.0675
16.9599,12.1839
16.4229,12.3321
16.5427,12.2619
19.9128,15.0981
20.9392,15.3094
15.5594,10.3331
16.9924,12.3258
21.2383,16.7874
19.7657,15.8743
18.4185,16.3989
18.8217,16.9549
19.7253,18.105
18.5982,17.3494
16.1589,14.0315
15.1886,11.8387
14.3121,10.8022
13.1858,9.1409
13.6848,7.5422
9.5904,5.35
8.3088,5.658
9.1212,5.7473
10.2152,7.0245
10.622,6.4581
13.4664,7.4542
17.4675,11.9506
16.125,13.0098
13.0329,8.1628
13.8475,8.1912
12.5999,5.4699
7.3525,1.9361
6.5428,2.0275
4.2022,-0.5683
1.3307,-1.9137
3.5847,0.0223
3.4641,-1.2913
2.375,-3.0421
3.6925,-1.8553
7.0727,0.9567
7.7968,1.3001
3.7086,-0.669
-0.0044,-2.9816
4.4707,0.1749
9.6965,4.9571
10.0477,6.2084
10.7744,6.6788
11.439,7.212
8.1976,3.8391
7.4878,1.9665
9.1846,3.1877
10.6315,5.909
11.4225,8.9742
14.4329,11.4772
11.6624,9.8244
10.2988,7.9534
11.2168,6.8014
11.0414,5.3373
13.6475,8.8733
17.5664,13.6282
18.1732,14.227
17.0616,14.5137
18.7626,16.9566
21.6515,18.9935
22.2594,19.4681
24.4614,20.7556
24.7889,20.8871
23.3668,18.644
22.1951,17.8702
15.6804,10.5658
11.9161,6.3867
7.0895,2.6764
2.6694,-0.7212
6.1872,2.1314
11.9244,7.1408
12.912,8.6505
12.056,6.9728
10.6378,5.7642
10.4076,7.4622
14.4277,10.0667
17.3233,10.1403
16.438,10.4016
18.6781,15.2257
19.7934,16.425
19.9405,16.1871
15.3068,12.1996
11.9548,8.025
10.9471,6.2259
9.8147,5.427
7.3387,1.5345
5.363,-1.6391
5.4188,-2.1251
7.5061,-0.2358
9.5624,0.0599
7.1504,-2.019
5.5828,-0.816
2.6719,-2.4252
4.0738,-1.034
9.4762,3.7324
10.1291,2.5304
12.6261,2.2974
18.5923,7.1585
20.5278,10.6451
18.5889,12.132
14.0567,9.9631
10.3376,8.2636
7.5253,5.4706
9.0258,5.3654
12.9016,7.2916
15.09,8.3742
15.0914,8.3944
15.2811,8.4152
13.8775,8.124
9.9431,7.1145
6.1344,4.6056
5.6701,4.1285
9.05,7.3081
13.9301,10.4253
15.4667,8.4802
13.3163,5.6605
9.6349,2.2784
9.5478,0.8654
11.0862,1.8591
10.2188,2.9781
10.2268,5.16
12.6103,10.1549
13.5565,12.65
13.003,12.0203
10.6373,8.2034
12.1471,7.3244
11.8762,6.0395
6.6057,1.6611
5.2107,0.1895
4.0035,-1.3445
0.2967,-4.5343
-1.5346,-6.3488
-3.5842,-8.7565
-6.9769,-10.6636
-5.4939,-8.5078
-5.8542,-10.1953
-8.3704,-13.4138
-5.4488,-10.507
1.5983,-2.7563
4.5832,2.6824
4.1937,3.3715
3.2735,1.7799
0.229,1.7201
-5.065,-2.5268
-4.6086,-5.1171
-3.6518,-5.5821
-4.9447,-5.8906
-3.9559,-4.8237
-5.5604,-7.8191
-6.2581,-6.033
-2.9554,-0.1214
1.1291,3.4157
1.6518,5.4221
3.9251,10.3352
5.6362,10.0924
2.2228,6.2561
1.1224,6.5455
2.335,6.0539
0.798,2.6877
1.199,2.8218
5.9753,8.6749
9.4084,12.6848
13.8422,15.6015
12.964,15.4874
8.6175,12.5925
5.8654,9.1044
4.6447,8.6476
5.893,9.8786
9.5795,11.7348
11.5789,14.1228
12.3912,16.4797
15.1728,19.2434
15.205,19.9452
13.3629,20.5539
14.7715,24.0068
13.1807,24.2103
8.9339,20.0389
8.6251,18.3366
10.7544,20.4785
12.478,23.0272
11.1396,21.7013
10.5517,21.5945
12.3393,23.707
14.5335,23.8513
13.1656,22.3709
11.4544,21.7346
12.9937,23.8486
14.9398,25.2444
13.6989,23.6093
13.7708,21.8495
14.3118,21.4336
20.3217,25.9867
26.7695,31.415
26.3115,32.375
23.4788,29.4603
22.0528,27.2023
20.6899,23.8821
17.7336,18.9686
16.934,18.0867
18.3536,19.9238
22.1487,24.8862
27.6003,31.2864
28.2399,31.7808
25.9738,30.1508
27.2707,29.9588
25.0683,25.9237
20.0227,21.3577
18.8524,22.167
19.8075,21.9453
21.3254,21.1613
20.5312,21.7213
21.0185,24.469
25.6001,28.4673
28.3698,30.9036
30.4835,33.2465
30.5038,34.4645
30.6182,34.4954
26.7641,29.9639
22.5666,22.5576
19.4946,16.0266
20.6731,16.0272
22.7268,21.1531
22.0311,24.1231
24.6483,28.3123
25.8597,29.3767
24.6966,27.9417
23.4715,27.851
17.0595,22.4795
13.4917,18.0771
14.9556,17.05
18.7949,19.867
17.7908,19.2781
17.3809,18.627
19.409,20.039
22.7191,25.608
24.4362,28.6464
22.5915,25.6542
19.8097,20.5061
16.3406,16.6708
18.3406,19.4919
20.2783,21.0318
21.685,21.6969
25.3111,24.7062
28.3439,27.4972
28.5958,28.6011
24.0356,24.3928
17.8507,18.7472
14.6976,15.1332
12.826,13.7382
8.3295,9.3121
9.5522,8.7924
16.0255,15.3982
18.9056,19.7232
20.3176,23.3612
23.2926,26.7498
22.1743,24.0136
18.9624,18.9653
18.8447,19.511
18.3522,18.4944
19.8913,17.4156
24.4935,19.3997
26.2835,24.5403
29.1049,28.6185
35.3644,32.4784
37.6242,34.4012
30.0094,28.293
22.6137,21.9351
15.5622,16.2963
12.386,13.314
15.5537,14.2381
17.7841,15.6624
17.9835,16.7745
16.9958,16.8241
17.6336,17.9992
18.5218,18.2685
16.7229,17.413
13.5806,14.4953
13.9386,12.8904
14.2033,12.1296
11.8746,9.6815
8.0774,5.4212
7.8742,4.0673
8.7651,4.7762
9.3752,5.3294
9.5798,6.5393
10.6598,11.2497
12.6776,15.2104
14.2272,14.6089
17.4959,15.8515
17.6086,15.3132
15.909,10.5251
15.4596,8.6119
10.479,6.3237
5.8426,5.5359
7.0504,7.4984
12.8834,14.6801
10.5291,14.612
2.7378,6.9818
-2.9907,-1.5544
-6.2192,-6.7155
-10.041,-11.3138
-10.8935,-12.3179
-11.8082,-11.5717
-8.6287,-7.9815
-4.1051,-5.2035
2.9188,0.7935
5.7555,4.1033
4.9675,3.0071
1.6487,-1.1514
-5.3887,-8.1221
-4.8945,-8.7802
-0.8376,-6.9381
2.4071,-2.5333
8.2458,3.6217
14.8038,9.0896
18.1747,11.5267
12.6396,7.214
7.5737,4.0267
8.8831,4.5585
9.1927,3.278
5.4087,-0.4399
3.7186,-1.5641
2.5599,-0.3445
2.5575,1.5627
1.5555,-0.1548
-1.5399,-1.997
-5.0101,-3.8388
-5.7924,-4.2117
-3.5745,-4.0218
-4.5437,-7.3629
-12.3564,-14.9225
-16.4813,-19.1694
-14.1373,-17.2913
-8.8559,-12.0382
-4.4492,-7.2539
-1.6673,-4.3131
-1.2601,-2.8094
-5.9463,-6.3678
-9.3196,-11.8323
-8.6615,-12.4529
-4.3471,-7.6672
-0.2199,-3.9125
1.8762,-2.7828
-0.4024,-5.278
-3.5246,-8.1793
-4.834,-8.3929
-0.2369,-1.9811
1.3604,-0.0067
0.1454,-4.3134
1.4934,-4.3071
0.4042,-4.1443
-0.7786,-4.0752
2.1638,-1.2872
7.9814,3.0634
10.8931,4.3829
11.43,4.2027
9.1232,4.2412
6.9414,4.9047
4.666,3.662
3.8598,0.7009
0.1789,-4.2287
-4.0332,-8.3145
-2.7453,-7.6191
-3.9259,-8.7048
-7.8876,-11.3215
-9.9427,-13.4695
-11.5912,-14.992
-11.1145,-12.233
-10.0751,-10.0362
-5.9729,-8.0892
-5.9956,-10.3611
-5.6122,-9.8829
-2.416,-6.0297
-3.1573,-5.9265
-6.1484,-5.7608
-3.2956,-0.3136
-0.3174,3.415
0.7548,5.4877
1.7021,6.4668
4.2746,7.2274
3.5348,4.9256
-0.8609,0.8427
-3.8504,-3.3339
-6.5275,-6.042
-12.5172,-10.0003
-14.9756,-13.646
-8.9963,-8.2291
-4.517,-2.281
0.1187,2.1047
5.0359,5.053
5.7033,3.5327
3.652,3.2312
0.5384,1.7424
1.9875,3.1286
2.093,3.9838
1.855,4.1516
0.742,3.6632
-1.0585,3.4248
-3.5151,-1.1574
-5.5027,-5.2081
-6.3337,-5.4773
-6.7895,-5.5899
-5.8703,-7.0464
-5.5761,-6.4405
-8.0319,-7.1473
-7.6129,-5.4479
-6.5999,-5.061
-9.4617,-6.6738
-15.3234,-11.3803
-21.8101,-19.618
-25.5783,-24.2308
-22.4088,-21.0623
-19.583,-19.0813
-15.4759,-17.4441
-13.2438,-15.3694
-14.543,-15.3885
-11.7797,-11.2827
-7.7348,-6.2705
-6.5959,-5.3206
-10.3944,-8.5266
-12.9739,-12.6076
-15.8034,-16.626
-13.0081,-12.6758
-12.3066,-10.6634
-15.3237,-13.9947
-15.372,-14.0134
-11.3891,-9.0947
-9.9374,-6.5197
-12.0482,-6.4447
-9.6274,-3.4946
-4.9564,-1.4192
0.402,0.031
-1.0836,-3.5816
-4.3505,-4.663
-4.18,-2.0883
-1.041,2.3612
-0.6519,3.2794
-0.7,2.5415
0.2208,4.2725
-2.9209,3.1285
-2.3126,1.7032
1.421,2.4344
2.6234,3.5407
2.3569,2.8968
3.8716,4.0651
3.0425,4.9209
-1.0367,0.5891
-3.0846,-3.2427
-6.3513,-5.5433
-10.837,-9.469
-7.3852,-7.2074
-7.0894,-8.4457
-8.1998,-10.1214
-7.3099,-8.172
-3.3887,-4.5351
0.2199,-1.8983
-1.7339,-2.574
-4.2815,-5.5311
-4.8602,-5.2069
-6.5328,-4.2578
-3.143,-3.9651
0.8094,-4.0162
-4.0197,-7.2862
-11.3801,-13.6813
-13.7405,-16.4517
-10.2886,-12.066
-5.9619,-5.5869
-3.354,-3.0766
-1.7462,-1.0665
-1.232,0.6313
-4.7179,-4.5147
-7.8288,-10.1607
-11.0335,-14.4942
-11.4261,-16.1718
-11.7562,-16.8496
-13.555,-16.7772
-16.3226,-15.7049
-13.5905,-12.4767
-7.7024,-7.0926
-7.4396,-5.3023
-8.5518,-5.0746
-6.3514,-2.5032
-6.12,-4.0257
-9.1389,-7.3924
-7.0642,-6.0406
-5.6773,-5.5642
-6.4471,-4.2132
-2.8419,0.1064
3.201,5.2074
7.7752,7.9335
6.9741,6.5656
4.4855,4.0412
3.8407,1.2669
2.1334,1.5864
-0.4176,2.7181
0.2189,3.1622
3.4803,5.6687
5.4291,8.05
6.1902,9.2124
6.2637,8.8746
3.6183,5.5054
-0.7459,1.855
-2.3287,-1.2017
-2.349,-1.6333
-4.4009,-2.1278
-1.6719,-0.154
1.1195,2.1635
0.6295,2.3557
1.5768,3.0165
5.2118,5.3336
8.5031,10.2445
8.2005,10.1864
8.7103,8.472
10.4389,8.2576
8.386,5.6367
7.2706,2.828
9.3111,3.0814
8.0387,4.9595
7.3911,6.3373
5.8684,3.9025
4.6894,1.53
1.2913,-0.7803
0.5494,-2.2469
3.4949,0.0677
5.6902,2.5695
4.7604,1.5399
5.893,3.5412
6.5562,4.8233
5.1566,2.7613
7.1632,5.8866
8.9196,12.2617
11.426,17.0743
15.7135,20.9805
16.0634,20.3865
12.4753,16.2297
9.5746,9.8226
10.2049,7.1339
10.8661,7.976
8.9959,8.5055
5.2819,4.8473
1.5055,0.9704
3.1352,2.2497
4.4835,5.2788
1.394,4.1827
2.2105,4.8051
5.1829,5.2708
3.4364,1.0488
-2.3415,-2.7671
0.943,1.9168
6.3523,8.6005
8.2299,11.065
4.7948,8.8731
-1.7967,1.6185
-2.0445,0.2388
2.6451,4.3903
1.3657,1.6353
-3.0078,-2.3388
-0.788,1.5304
0.0565,3.0555
-2.318,-1.576
-0.6613,-1.9265
1.4013,0.6602
1.2449,1.4966
-2.1928,-2.0735
